# Title: Global Land and Ocean Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1901-2000
# Missing: -999
Date,Anomaly
196607,0.13
196608,-0.02
196609,0.01
196610,-0.14
196611,-0.03
196612,-0.02
196701,-0.09
196702,-0.19
196703,0.04
196704,-0.01
196705,0.19
196706,0.00
196707,0.02
196708,0.03
196709,0.01
196710,0.12
196711,-0.05
196712,0.02
196801,-0.21
196802,-0.13
196803,0.17
196804,-0.04
196805,-0.06
196806,-0.02
196807,-0.09
196808,-0.01
196809,-0.09
196810,0.06
196811,-0.10
196812,-0.11
196901,-0.06
196902,-0.06
196903,0.08
196904,0.18
196905,0.22
196906,0.10
196907,0.03
196908,0.06
196909,0.11
196910,0.13
196911,0.14
196912,0.29
197001,0.17
197002,0.21
197003,0.11
197004,0.10
197005,0.02
197006,0.02
197007,0.05
197008,-0.05
197009,0.10
197010,0.01
197011,0.02
197012,-0.10
197101,-0.04
197102,-0.15
197103,-0.10
197104,-0.06
197105,-0.01
197106,-0.09
197107,-0.03
197108,0.00
197109,0.05
197110,-0.08
197111,-0.10
197112,-0.06
197201,-0.19
197202,-0.13
197203,0.08
197204,0.06
197205,0.01
197206,0.12
197207,0.07
197208,0.21
197209,0.10
197210,0.12
197211,0.03
197212,0.23
197301,0.31
197302,0.34
197303,0.29
197304,0.33
197305,0.28
197306,0.27
197307,0.16
197308,0.10
197309,0.13
197310,0.10
197311,0.04
197312,0.00
197401,-0.08
197402,-0.26
197403,-0.06
197404,-0.07
197405,0.01
197406,0.00
197407,0.02
197408,0.11
197409,-0.05
197410,-0.02
197411,-0.10
197412,-0.10
197501,0.05
197502,0.10
197503,0.16
197504,0.09
197505,0.15
197506,0.08
197507,0.02
197508,-0.09
197509,0.03
197510,-0.15
197511,-0.18
197512,-0.12
197601,-0.02
197602,-0.08
197603,-0.16
197604,-0.02
197605,-0.18
197606,-0.07
197607,0.00
197608,-0.04
197609,0.02
197610,-0.21
197611,-0.05
197612,0.16
197701,0.25
197702,0.20
197703,0.23
197704,0.27
197705,0.31
197706,0.28
197707,0.22
197708,0.23
197709,0.12
197710,0.07
197711,0.20
197712,0.10
197801,0.12
197802,0.16
197803,0.22
197804,0.15
197805,0.11
197806,0.04
197807,0.09
197808,-0.07
197809,0.10
197810,0.06
197811,0.18
197812,0.13
197901,0.16
197902,-0.04
197903,0.18
